ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-07-19,66346.4872766049,70498.80572051044,72369.35665310988,66346.4872766049,66346.4872766049,5089.8166547630135,5089.8166547630135,5089.8166547630135,85.27190026764879,85.27190026764879,85.27190026764879,5004.544754495365,5004.544754495365,5004.544754495365,0.0,0.0,0.0,71436.3039313679
2024-07-20,66333.35053619838,70178.20781069674,72277.81571023347,66333.35053619838,66333.35053619838,4858.209668898512,4858.209668898512,4858.209668898512,-8.869595290647446,-8.869595290647446,-8.869595290647446,4867.079264189159,4867.079264189159,4867.079264189159,0.0,0.0,0.0,71191.5602050969
2024-07-21,66320.21379579187,70028.16489570426,72067.93881173944,66320.21379579187,66320.21379579187,4702.469742836416,4702.469742836416,4702.469742836416,-24.182602120618206,-24.182602120618206,-24.182602120618206,4726.652344957034,4726.652344957034,4726.652344957034,0.0,0.0,0.0,71022.68353862829
2024-07-22,66307.07705538537,69828.43842864786,71865.47203173768,66307.07705538537,66307.07705538537,4596.141246212631,4596.141246212631,4596.141246212631,10.731309442234922,10.731309442234922,10.731309442234922,4585.409936770397,4585.409936770397,4585.409936770397,0.0,0.0,0.0,70903.218301598
2024-07-23,66293.94031497884,69686.9572678881,71686.96363000419,66293.94031497884,66293.94031497884,4396.656828588488,4396.656828588488,4396.656828588488,-48.75816722811301,-48.75816722811301,-48.75816722811301,4445.414995816601,4445.414995816601,4445.414995816601,0.0,0.0,0.0,70690.59714356733
2024-07-24,66280.80357457233,69579.36215696689,71511.91120563807,66280.80357457233,66280.80357457233,4290.395893930255,4290.395893930255,4290.395893930255,-18.2034782702639,-18.2034782702639,-18.2034782702639,4308.599372200518,4308.599372200518,4308.599372200518,0.0,0.0,0.0,70571.19946850259
2024-07-25,66267.66683416581,69425.33908552742,71425.09598042817,66267.66683416581,66267.66683416581,4180.731142111825,4180.731142111825,4180.731142111825,4.010633199940963,4.010633199940963,4.010633199940963,4176.720508911883,4176.720508911883,4176.720508911883,0.0,0.0,0.0,70448.39797627763
2024-07-26,66254.5300937593,69409.7858895386,71330.16070753297,66254.5300937593,66254.5300937593,4136.595964335973,4136.595964335973,4136.595964335973,85.2719002678281,85.2719002678281,85.2719002678281,4051.3240640681447,4051.3240640681447,4051.3240640681447,0.0,0.0,0.0,70391.12605809527
2024-07-27,66241.39335335279,69171.145041675,71215.67560699004,66241.39335335279,66241.39335335279,3924.843778541974,3924.843778541974,3924.843778541974,-8.869595290658173,-8.869595290658173,-8.869595290658173,3933.7133738326324,3933.7133738326324,3933.7133738326324,0.0,0.0,0.0,70166.23713189477
2024-07-28,66287.07902397774,69107.14855796548,71122.05482481133,66287.07902397774,66287.07902397774,3800.7438621205088,3800.7438621205088,3800.7438621205088,-24.182602120458945,-24.182602120458945,-24.182602120458945,3824.9264642409676,3824.9264642409676,3824.9264642409676,0.0,0.0,0.0,70087.82288609825
2024-07-29,66332.76469460268,68995.80784614892,71064.00467698867,66332.76469460268,66332.76469460268,3736.4524022015553,3736.4524022015553,3736.4524022015553,10.731309442106786,10.731309442106786,10.731309442106786,3725.7210927594483,3725.7210927594483,3725.7210927594483,0.0,0.0,0.0,70069.21709680423
2024-07-30,66378.45036522763,68949.87168945846,70993.30058928912,66378.45036522763,66378.45036522763,3587.809894258919,3587.809894258919,3587.809894258919,-48.75816722817449,-48.75816722817449,-48.75816722817449,3636.5680614870935,3636.5680614870935,3636.5680614870935,0.0,0.0,0.0,69966.26025948655
2024-07-31,66424.13603585259,68942.26867534417,70973.01283148257,66424.13603585259,66424.13603585259,3539.449322251941,3539.449322251941,3539.449322251941,-18.20347827036893,-18.20347827036893,-18.20347827036893,3557.65280052231,3557.65280052231,3557.65280052231,0.0,0.0,0.0,69963.58535810452
2024-08-01,66469.82170647752,68990.26747878527,71018.01131837894,66469.82170647752,66469.82170647752,3492.895612527357,3492.895612527357,3492.895612527357,4.010633200054443,4.010633200054443,4.010633200054443,3488.8849793273025,3488.8849793273025,3488.8849793273025,0.0,0.0,0.0,69962.71731900488
2024-08-02,66515.50737710248,69072.11185152018,71063.69773138173,66515.50737710248,66515.50737710248,3515.187573209112,3515.187573209112,3515.187573209112,85.27190026766297,85.27190026766297,85.27190026766297,3429.915672941449,3429.915672941449,3429.915672941449,0.0,0.0,0.0,70030.69495031159
2024-08-03,66561.19304772743,68961.85336614063,70926.62093439758,66561.19304772743,66561.19304772743,3371.2918000701843,3371.2918000701843,3371.2918000701843,-8.86959529084047,-8.86959529084047,-8.86959529084047,3380.161395361025,3380.161395361025,3380.161395361025,0.0,0.0,0.0,69932.48484779762
2024-08-04,66606.87871835238,68942.0755840831,70906.41436258685,66606.87871835238,66606.87871835238,3314.651518388312,3314.651518388312,3314.651518388312,-24.182602120490177,-24.182602120490177,-24.182602120490177,3338.834120508802,3338.834120508802,3338.834120508802,0.0,0.0,0.0,69921.5302367407
2024-08-05,66652.56438897732,68890.95362749883,70965.54125162217,66652.56438897732,66652.56438897732,3315.7075568953633,3315.7075568953633,3315.7075568953633,10.73130944197865,10.73130944197865,10.73130944197865,3304.976247453384,3304.976247453384,3304.976247453384,0.0,0.0,0.0,69968.27194587268
2024-08-06,66698.25005960227,68915.2833604578,70947.85167989216,66698.25005960227,66698.25005960227,3228.741168362389,3228.741168362389,3228.741168362389,-48.75816722811709,-48.75816722811709,-48.75816722811709,3277.499335590506,3277.499335590506,3277.499335590506,0.0,0.0,0.0,69926.99122796467
2024-08-07,66743.93573022723,68933.73769715808,70981.86879431635,66743.93573022723,66743.93573022723,3237.0218627155873,3237.0218627155873,3237.0218627155873,-18.203478270333797,-18.203478270333797,-18.203478270333797,3255.2253409859213,3255.2253409859213,3255.2253409859213,0.0,0.0,0.0,69980.95759294281
2024-08-08,66789.62140085218,69035.84736758622,70971.26419403656,66789.62140085218,66789.62140085218,3240.9396628112154,3240.9396628112154,3240.9396628112154,4.010633200083404,4.010633200083404,4.010633200083404,3236.9290296111317,3236.9290296111317,3236.9290296111317,0.0,0.0,0.0,70030.5610636634
2024-08-09,66835.30707147712,69082.5735544289,71164.87044027231,66835.30707147712,66835.30707147712,3306.6521283980123,3306.6521283980123,3306.6521283980123,85.27190026773516,85.27190026773516,85.27190026773516,3221.3802281302774,3221.3802281302774,3221.3802281302774,0.0,0.0,0.0,70141.95919987513
2024-08-10,66880.99274210207,69082.41409621017,71092.99612637653,66880.99274210207,66880.99274210207,3198.5150031567678,3198.5150031567678,3198.5150031567678,-8.869595290851189,-8.869595290851189,-8.869595290851189,3207.384598447619,3207.384598447619,3207.384598447619,0.0,0.0,0.0,70079.50774525883
2024-08-11,66926.67841272702,69145.30906009916,71102.13737813705,66926.67841272702,66926.67841272702,3169.639085252384,3169.639085252384,3169.639085252384,-24.182602120588225,-24.182602120588225,-24.182602120588225,3193.8216873729725,3193.8216873729725,3193.8216873729725,0.0,0.0,0.0,70096.31749797941
2024-08-12,66972.36408335197,69104.24885502853,71254.74362791439,66972.36408335197,66972.36408335197,3190.410414731116,3190.410414731116,3190.410414731116,10.731309442340967,10.731309442340967,10.731309442340967,3179.679105288775,3179.679105288775,3179.679105288775,0.0,0.0,0.0,70162.77449808309
2024-08-13,67018.04975397691,69088.90416714808,71198.45832751662,67018.04975397691,67018.04975397691,3115.323657117644,3115.323657117644,3115.323657117644,-48.75816722829745,-48.75816722829745,-48.75816722829745,3164.0818243459416,3164.0818243459416,3164.0818243459416,0.0,0.0,0.0,70133.37341109455
2024-08-14,67063.73542460187,69143.46036887757,71204.08286024681,67063.73542460187,67063.73542460187,3128.112274866025,3128.112274866025,3128.112274866025,-18.20347827034119,-18.20347827034119,-18.20347827034119,3146.3157531363663,3146.3157531363663,3146.3157531363663,0.0,0.0,0.0,70191.8476994679
2024-08-15,67109.42109522682,69232.11201509277,71243.8875002509,67109.42109522682,67109.42109522682,3129.855569004484,3129.855569004484,3129.855569004484,4.010633200154616,4.010633200154616,4.010633200154616,3125.8449358043295,3125.8449358043295,3125.8449358043295,0.0,0.0,0.0,70239.2766642313
2024-08-16,67155.10676585177,69321.99346384079,71344.61247153448,67155.10676585177,67155.10676585177,3187.593833537441,3187.593833537441,3187.593833537441,85.2719002677958,85.2719002677958,85.2719002677958,3102.321933269645,3102.321933269645,3102.321933269645,0.0,0.0,0.0,70342.70059938921
2024-08-17,67200.79243647672,69279.69182235317,71228.15349285581,67200.79243647672,67200.79243647672,3066.7215708865915,3066.7215708865915,3066.7215708865915,-8.869595291033484,-8.869595291033484,-8.869595291033484,3075.5911661776245,3075.5911661776245,3075.5911661776245,0.0,0.0,0.0,70267.51400736332
2024-08-18,67246.47810710168,69201.67163270856,71344.64399706911,67246.47810710168,67246.47810710168,3021.502624430793,3021.502624430793,3021.502624430793,-24.182602120619464,-24.182602120619464,-24.182602120619464,3045.6852265514126,3045.6852265514126,3045.6852265514126,0.0,0.0,0.0,70267.98073153247
2024-08-19,67292.16377772663,69241.96646020035,71271.83899343829,67292.16377772663,67292.16377772663,3023.545700399834,3023.545700399834,3023.545700399834,10.731309442384523,10.731309442384523,10.731309442384523,3012.8143909574496,3012.8143909574496,3012.8143909574496,0.0,0.0,0.0,70315.70947812646
2024-08-20,67435.22648535295,69291.72339876514,71286.81979501093,67435.22648535295,67435.22648535295,2928.5916181782823,2928.5916181782823,2928.5916181782823,-48.758167228240055,-48.758167228240055,-48.758167228240055,2977.3497854065217,2977.3497854065217,2977.3497854065217,0.0,0.0,0.0,70363.81810353123
2024-08-21,67578.28919297927,69475.24512703883,71576.91868353456,67578.28919297927,67578.28919297927,2921.597376291226,2921.597376291226,2921.597376291226,-18.203478270306064,-18.203478270306064,-18.203478270306064,2939.8008545615317,2939.8008545615317,2939.8008545615317,0.0,0.0,0.0,70499.8865692705
2024-08-22,67721.35190060559,69633.29208438759,71625.31026880289,67721.35190060559,67721.35190060559,2904.7986021354113,2904.7986021354113,2904.7986021354113,4.010633199886587,4.010633199886587,4.010633199886587,2900.787968935525,2900.787968935525,2900.787968935525,0.0,0.0,0.0,70626.150502741
2024-08-23,67864.4146082319,69828.502397738,71902.76248860495,67864.4146082319,67864.4146082319,2946.2830584176604,2946.2830584176604,2946.2830584176604,85.27190026774936,85.27190026774936,85.27190026774936,2861.0111581499114,2861.0111581499114,2861.0111581499114,0.0,0.0,0.0,70810.69766664956
2024-08-24,68007.47731585822,69794.16980319562,71903.16081427556,68007.47731585822,68007.47731585822,2812.3464859368487,2812.3464859368487,2812.3464859368487,-8.869595290872633,-8.869595290872633,-8.869595290872633,2821.216081227721,2821.216081227721,2821.216081227721,0.0,0.0,0.0,70819.82380179508
2024-08-25,68150.54002348453,69769.88527707427,72008.88999388287,68150.54002348453,68150.54002348453,2757.9758304676243,2757.9758304676243,2757.9758304676243,-24.182602120460192,-24.182602120460192,-24.182602120460192,2782.1584325880845,2782.1584325880845,2782.1584325880845,0.0,0.0,0.0,70908.51585395215
2024-08-26,68293.60273111086,70081.84854960279,72078.176704244,68293.60273111086,68293.60273111086,2755.299341660691,2755.299341660691,2755.299341660691,10.73130944225638,10.73130944225638,10.73130944225638,2744.5680322184344,2744.5680322184344,2744.5680322184344,0.0,0.0,0.0,71048.90207277155
2024-08-27,68436.66543873717,70089.68521456169,72155.36074442371,68436.66543873717,68436.66543873717,2660.355691586955,2660.355691586955,2660.355691586955,-48.75816722811197,-48.75816722811197,-48.75816722811197,2709.1138588150666,2709.1138588150666,2709.1138588150666,0.0,0.0,0.0,71097.02113032412
2024-08-28,68579.72814636349,70271.24494411335,72227.06118416385,68579.72814636349,68579.72814636349,2658.167776976189,2658.167776976189,2658.167776976189,-18.203478270313457,-18.203478270313457,-18.203478270313457,2676.371255246502,2676.371255246502,2676.371255246502,0.0,0.0,0.0,71237.89592333967
2024-08-29,68722.7908539898,70365.54662952184,72352.43670084282,68722.7908539898,68722.7908539898,2650.8031004606432,2650.8031004606432,2650.8031004606432,4.010633199957807,4.010633199957807,4.010633199957807,2646.7924672606855,2646.7924672606855,2646.7924672606855,0.0,0.0,0.0,71373.59395445045
2024-08-30,68865.85356161612,70486.80079702011,72598.45754309425,68865.85356161612,68865.85356161612,2705.953471324576,2705.953471324576,2705.953471324576,85.27190026770288,85.27190026770288,85.27190026770288,2620.6815710568735,2620.6815710568735,2620.6815710568735,0.0,0.0,0.0,71571.8070329407
2024-08-31,69008.91626924244,70677.51195926344,72624.22755826353,69008.91626924244,69008.91626924244,2589.305110962143,2589.305110962143,2589.305110962143,-8.869595291054928,-8.869595291054928,-8.869595291054928,2598.1747062531977,2598.1747062531977,2598.1747062531977,0.0,0.0,0.0,71598.22138020459
2024-09-01,69151.97897686876,70692.97709564125,72748.15489724233,69151.97897686876,69151.97897686876,2555.0437600251544,2555.0437600251544,2555.0437600251544,-24.18260212049143,-24.18260212049143,-24.18260212049143,2579.2263621456455,2579.2263621456455,2579.2263621456455,0.0,0.0,0.0,71707.02273689392
2024-09-02,69295.04168449507,70871.72794335416,72842.0373625277,69295.04168449507,69295.04168449507,2574.333581473484,2574.333581473484,2574.333581473484,10.731309442128246,10.731309442128246,10.731309442128246,2563.602272031356,2563.602272031356,2563.602272031356,0.0,0.0,0.0,71869.37526596856
2024-09-03,69438.1043921214,71025.09117841483,72998.99320161692,69438.1043921214,69438.1043921214,2502.1210913973637,2502.1210913973637,2502.1210913973637,-48.758167228173455,-48.758167228173455,-48.758167228173455,2550.879258625537,2550.879258625537,2550.879258625537,0.0,0.0,0.0,71940.22548351876
2024-09-04,69581.1670997477,71033.87077443405,73104.01618640793,69581.1670997477,69581.1670997477,2522.2486713814988,2522.2486713814988,2522.2486713814988,-18.20347827023581,-18.20347827023581,-18.20347827023581,2540.4521496517345,2540.4521496517345,2540.4521496517345,0.0,0.0,0.0,72103.4157711292
2024-09-05,69724.22980737402,71177.39947398282,73285.23169792356,69724.22980737402,69724.22980737402,2535.558286564146,2535.558286564146,2535.558286564146,4.010633200029028,4.010633200029028,4.010633200029028,2531.5476533641167,2531.5476533641167,2531.5476533641167,0.0,0.0,0.0,72259.78809393817
2024-09-06,69867.29251500034,71438.98027443197,73569.73604566525,69867.29251500034,69867.29251500034,2608.516756327254,2608.516756327254,2608.516756327254,85.2719002677751,85.2719002677751,85.2719002677751,2523.244856059479,2523.244856059479,2523.244856059479,0.0,0.0,0.0,72475.8092713276
2024-09-07,70010.35522262666,71532.35638962063,73579.44899646024,70010.35522262666,70010.35522262666,2505.632189276747,2505.632189276747,2505.632189276747,-8.869595290791496,-8.869595290791496,-8.869595290791496,2514.5017845675384,2514.5017845675384,2514.5017845675384,0.0,0.0,0.0,72515.9874119034
2024-09-08,70153.41793025298,71644.28609238418,73730.29796570899,70153.41793025298,70153.41793025298,2480.0046708864966,2480.0046708864966,2480.0046708864966,-24.182602120589475,-24.182602120589475,-24.182602120589475,2504.187273007086,2504.187273007086,2504.187273007086,0.0,0.0,0.0,72633.42260113948
2024-09-09,70296.4806378793,71839.3160961172,73882.03649601391,70296.4806378793,70296.4806378793,2501.848500543585,2501.848500543585,2501.848500543585,10.731309442171796,10.731309442171796,10.731309442171796,2491.117191101413,2491.117191101413,2491.117191101413,0.0,0.0,0.0,72798.32913842288
2024-09-10,70439.5433455056,71845.9867402026,73873.12797925224,70439.5433455056,70439.5433455056,2425.335769552561,2425.335769552561,2425.335769552561,-48.75816722823494,-48.75816722823494,-48.75816722823494,2474.093936780796,2474.093936780796,2474.093936780796,0.0,0.0,0.0,72864.87911505817
2024-09-11,70582.60605313194,72030.32961712073,74064.07102433177,70582.60605313194,70582.60605313194,2433.7444952610576,2433.7444952610576,2433.7444952610576,-18.2034782702432,-18.2034782702432,-18.2034782702432,2451.9479735313007,2451.9479735313007,2451.9479735313007,0.0,0.0,0.0,73016.35054839299
